"patent_id","名称","申请号","摘要"
"11656621","进给设备","CN201180055084.3","本发明涉及进给混合设备，其包括具有侧壁（3）的容器，所述侧壁具有分配开口（7），所述分配开口可以借助滑动器（6）被关闭，在所述分配开口的前方放置有去除设备（9），所述去除设备例如包括辊（10），所述辊设有齿（11）。当辊（10）转动时，齿（11）延伸到所述侧壁（3）内部。在辊的第一圆周段（a）上，齿（11）放置成使得齿不延伸到侧壁内部。因而，滑动器（6）可以定位成使得滑动器以流畅连续的方式相对于侧壁（3）延伸，而组件将形成紧凑的布置。"
"11656774","鱼饵自动投放装置","CN201310186856.8","本发明公开了一种鱼饵自动投放装置，其特征在于，包括盒体，所述盒体通过支架安装于鱼缸的上端面，所述盒体的底部具有成锥形的第一落料孔，所述盒体内设置有鱼饵储放盒，所述鱼饵储放盒的侧壁上开设有若干个第二落料孔，所述鱼饵储放盒的底部成弧形，并且所述鱼饵储放盒重心在鱼饵储放盒的底部，未受力时，鱼饵储放盒的底部与盒体的底部相接触，所述盒体内设置有若干个撞击球，所述撞击球通过拉绳连接透明的密封球，所述盒体的侧壁上设置有通孔，拉绳穿设在该通孔内，所述密封球内设置有鱼饵。本发明可以自动投放鱼饵，无须人工投放鱼饵。"
"11656992","肿腿蜂携带黄曲霉防治杨十斑吉丁虫幼虫的方法","CN201310220706.4","本发明涉及一种肿腿蜂携带黄曲霉防治杨十斑吉丁虫幼虫的方法，该方法利用白蜡吉丁肿腿蜂携带黄曲霉主动传染杨十斑吉丁幼虫，在白蜡吉丁肿腿蜂寄生的同时，增加杨十斑吉丁幼虫感染虫生真菌的机率，由于白蜡吉丁肿腿蜂和虫生病原真菌的协同复合效应，对杨十斑吉丁幼虫的防治有增效作用，提高了杨十斑吉丁幼虫死亡率，对寄主有较强的选择性和专化性，对高等动植物无毒害作用，不污染环境，具有可持续控制作用。该方法合理，可操作性强。解决了杨十斑吉丁防治难度大、防治效果差、农药残留等问题。为杨十斑吉丁幼虫的防治提供了新的途径。"
"11657398","一种细鳞斜颌鲴鱼和鲟鱼套养方法","CN201310265615.2","本发明公开了一种细鳞斜颌鲴鱼和鲟鱼套养方法，首先对水泥养殖池消毒处理，消毒后等待放苗；然后投放细鳞斜颌鲴鱼苗种；在细鳞斜颌鲴鱼苗种投放后至鲟鱼苗种投放前这一阶段，不对细鳞斜颌鲴鱼进行饲料投喂，但应在鲟鱼放养前5天左右，在食台的四周用网片隔开；然后再投放鲟鱼苗种，进行鲟鱼苗种温室培育；然后再将温室中养殖的鲟鱼移至水库深水网箱进行商品鱼养殖；最后进行科学喂养直至商品鱼上市。本发明是将单一的温室常流水养殖和水库深水网箱养殖相结合起来，并采用套养细鳞斜颌鲴鱼的养殖模式，达到清除残饵、鲟鱼排泄物及水池中产生的青苔的目的，从而降低商品鲟鱼养殖成本，降低对环境及资源的浪费。"
"11657596","宠物用吸收性物品","CN201280015329.4","本发明提供一种在卷绕到宠物的腰围上的情况下，能够以正确的位置容易地进行穿着的宠物用吸收性物品。宠物用吸收性物品（1）配备有透液性的表面层（2）、不透液性的背面层（3）及配置在表面层（2）及背面层（3）之间的吸收体（4），并且，具有相互对向的第一端部（11）及第二端部（12）、与该第一端部（11）及第二端部（12）正交且相互对向的一对侧部，构成矩形形状，在卷绕到宠物的腰围上的状态下，第一端部（11）被配置在宠物的身体侧，并且，所述第二端部（12）可拆装地安装到所述第一端部（11）的外表面上，在所述宠物用吸收性物品中，还配备有沿着所述宠物用吸收性物品（1）的长度方向在伸长的状态下配置的弹性构件（61、62），在所述第一端部（11），形成比所述第二端部（12）刚性大的高刚性部。"
"11657755","水产养殖废水循环处理系统","CN201310483733.0","水产养殖废水循环处理系统，属于养殖废水处理技术领域。其包括水产养殖池阵列，所述的水产养殖池阵列依次管路循环连接三级阶梯沉淀池、藻类净化池、生物膜处理池、二级沉淀池、消毒池、过滤池和增氧池，水产养殖池阵列中的水体通过设置在上述各个池之间的水泵进行流动循环。上述的水产养殖废水循环处理系统，结构简单，设计合理，水产养殖废水通过三级阶梯沉淀池、藻类净化池、生物膜处理池、二级沉淀池、消毒池、过滤池和增氧池的依次处理，操作简单快捷，处理效果好，最终使水体达到水产养殖要求。"
"11657799","一种改良水蛭育苗的方法","CN201310408727.9","本发明公开了一种改良水蛭育苗的方法，包括如下步骤：1）从孵化池将刚挖出的水蛭卵茧一排一排整齐的放入铺好3cm厚基质的孵化箱中孵化；2）每天观察基质保证基质的湿度；3）每天观察孵化箱的温度,温度保持在25℃-28℃；4）待水蛭卵茧上出现幼蛭时，将孵化箱漂浮于育苗网箱内的池水上，以基质为水平线除去多余泡沫；再用泡沫板覆盖，为卵茧提供一个适宜的孵化环境；5）每天坚持观察，待到幼蛭爬满泡沫板时，将泡沫板反扣于水葫芦群里，迫使还在卵茧内的幼蛭爬出卵茧，游到最近的水葫芦上栖息生长。本发明操作简便，成本低廉，可反复使用。孵化率可达到百分之八十五以上，水蛭幼苗成活率高，适于春季大规模生产；经济效益能显著提高。"
"11657800","水蛭茧孵化方法","CN201310470033.8","本发明公开了一种水蛭茧孵化方法，包括以下步骤：孵化基质的处理、孵化、幼苗收集器的设置、幼苗收集管理；本发明的孵化方法相对于自然孵化而言，有利于缩短水蛭茧的孵化时间，提高水蛭茧的孵化率，延长水蛭的生长期，最终达到提高产量的目的，孵化盒可以相互叠放，从而提高孵化场地的利用率，水蛭茧孵化完成后落入幼苗收集器中，利于收集，便于幼苗精养。"
"11657921","夹绳式拟目乌贼养殖投喂装置","CN201310523179.4","本发明公开了夹绳式拟目乌贼养殖投喂装置，包括具有麻绳本体，其中：麻绳本体具有两条能解旋并形成1至10厘米解旋环的绳股；麻绳本体两端设有固定器；麻绳本体末端连接有重块。麻绳本体由两条绳股搓制而成，并且，该两条绳股具有与麻绳本体相同方向的自旋，能在解旋环稍有形成时就对解旋环具有收拢、回复的作用力。再结合重块自身重力的牵拉，能使解旋环数量较少时仍然有较强的夹持回复力。固定器固定在麻绳本体的两端，能防止绳股和麻绳本体解旋。本发明具有结构新颖、饵料利用率高、诱食效果好、不易败坏水质、成本低廉的优点。"
"11658035","鱼类电刺激采精或采卵方法","CN201310639684.5","一种鱼类电刺激采精或采卵方法，当人工催产达到效应时间后，将采精仪或采卵仪的探棒清洗干净后根据鱼类的大小来插入鱼类的泄殖腔5-10厘米，将采精仪或采卵仪的仪器面板电压调至5-10伏特且电流强度为10-20毫安时，对鱼类的泄殖腔刺激30秒钟，即能用收集杯在生殖孔处收集鱼精或鱼卵。避免了现有技术中只能杀雄鱼取精、消耗亲鱼数量多、成本较高、而且操作起来费时费力、功效不高、杀雄鱼取下来的精子存活时间较短直接影响了鱼苗的受精率、雌鱼挤压取卵后亲本受伤较为严重、往往出现大批死亡现象、甚至出现部分雌鱼不能作为来年亲本使用以及大大地降低了亲本的利用率的缺点。"
"11658062","双层结构的大型网具网衣加工方法","CN201310608670.7","双层结构的大型网具网衣加工方法，其特征是分别加工小网目超高分子量聚乙烯经编网和大网目超高分子量聚乙烯经编网；在一幅492m×11m的防污处理后的小网目超高分子量聚乙烯经编网长度方向的上边缘安装一条上纲，在下边缘安装一条下纲；在一幅492m×11m的防污处理后的大网目超高分子量聚乙烯经编网长度方向的上边缘安装一条上纲，在下边缘安装一条下纲；将防污处理后的小网目超高分子量聚乙烯经编网的上纲与防污处理后的大网目超高分子量聚乙烯经编网的上纲扎缚成双层结构的大型网具网衣的上纲；将防污处理后的小网目超高分子量聚乙烯经编网的下纲与防污处理后的大网目超高分子量聚乙烯经编网的下纲扎缚成双层结构的大型网具网衣的下纲。"
"11658119","一种可传统饲养多次活框取蜜的中蜂饲养装置及养殖方法","CN201310711881.3","本发明涉及蜜蜂饲养技术领域，特别涉及一种可传统饲养多次活框取蜜的中蜂饲养装置及养殖方法。本发明的中蜂活框饲养装置包括活动箱底、巢箱、继箱和活动箱盖，继箱与巢箱之间还设置有活动蜂路框，活动蜂路框可以方便的取出，使箱体结构可以变化，取下活动蜂路框，巢箱和继箱之间无上下蜂路，装上活动蜂路框，巢箱和继箱之间有上下蜂路；进行蜜蜂的养殖时，当外界蜜源泌蜜量小时，在取完蜜后，不加活动蜂路框，将蜂箱上下翻转让蜜蜂自由向下造脾产仔，上部老脾变为贮蜜区；当外界蜜源泌蜜量大时，加上活动蜂路框，蜂箱不翻转，上部生产，下部繁殖，不影响蜜蜂繁殖，蜜蜂病害少，蜂群发展快，蜜的产量高，可简单实现多次取蜜，且不影响蜜蜂的繁殖。"
"11658231","一种提高胚胎期鸭生长速度的方法","CN201410002433.0","本发明公开了一种提高胚胎期鸭生长速度的方法，包括如下步骤：（1）制备甲状腺激素溶液：①将生理盐水与氢氧化钠混合，得到PH值为10.7～11.2的混合液，混合液保存4℃待用；②将甲状腺激素溶解于①步的混合液后，采用梯度稀释法进行稀释，得到PH值为6.5～7.0的甲状腺激素溶液；（2）采用微孔滤器对步骤（1）的甲状腺激素溶液过滤后，置入灭菌后的注射剂瓶中，密封，置于碎冰中待用；（3）对鸭种蛋消毒，消毒后向鸭种蛋内注射步骤（2）的甲状腺激素溶液并封孔；（4）将步骤（3）处理后的鸭种蛋置入孵化箱中进行孵化即可。本发明的优点，保证鸭胚生命不受干扰，能够进行后续的孵化，保证了高的出雏率，并且能有效提高鸭胚出雏前体重和胸腿肌重。"
"11658287","一种提早孵化大口黑鲈的方法","CN201410013058.X","本发明公开了一种提早孵化大口黑鲈的方法，它是在温室培育大口黑鲈，提早达性成熟、人工繁殖。在10月中旬，选取0.5-0.8公斤的大口黑鲈，寒冷季节在温室中培育；从10月中旬开始控制水温，在1月份水温控制在11-13℃，随后逐渐升温，到3月中旬升至20-22℃；解剖观察亲鱼性成熟情况；4月初给亲鱼注射催产素，在放有棕榈片的塑料大棚的鱼池中让其产卵；将附有受精卵的棕榈片放入室内孵化池孵化。结果：获得全长3.5毫米的鱼苗1281万尾。现阶段我国北方未见有大口黑鲈大批量人工孵化的报道，特别是在我国北方没有4月份孵化大口黑鲈的报道。在天津地区提前40天能够获得大口黑鲈鱼苗。可以使当年苗种的生长期延长40天。"
